uid,level,vip_type,vip_status,time_after
172514772,4,0,0,67376
478612282,2,0,0,67341
106347048,3,0,0,67309
114035950,5,1,1,67268
435082451,3,2,1,67202
242965255,4,0,0,67242
23397043,5,2,1,67174
10116214,4,0,0,67153
259653921,5,0,0,67140
382627894,3,0,0,67090
454055277,2,0,0,67116
170827600,5,0,0,67101
79542181,5,2,1,67178
297167444,3,0,0,67109
265558050,4,0,0,67041
82389605,2,0,0,67027
220827166,3,0,0,66954
102099741,4,1,0,66964
280066232,4,0,0,66942
521000100,2,0,0,66916
157690575,4,0,0,66959
33695096,4,0,0,66894
358605921,4,2,1,66860
285262229,4,1,0,66818
253479513,4,0,0,66759
413036936,3,1,0,66645
25361449,5,1,0,66756
433645577,3,0,0,66724
6530495,4,2,1,66702
102970523,4,0,0,66693
34247868,5,1,0,66704
57366253,5,1,0,66696
277365598,4,1,0,66683
12810564,5,1,0,66682
272725605,4,0,0,66556
238606570,3,1,0,66526
346930913,3,0,0,66500
411633829,4,1,0,66468
36401627,5,2,1,66568
417411514,3,1,0,66515
31223046,5,2,1,66465
476609525,3,1,0,66387
476609525,3,1,0,66383
391060697,3,0,0,66389
407527891,2,0,0,66383
343976740,4,0,0,66375
8092019,5,2,1,66347
11467812,3,2,1,66333
402711332,4,1,0,66315
86806650,3,0,0,66309
319509982,5,0,0,66207
175828184,5,2,1,66092
90901651,4,0,0,66024
494522108,2,0,0,66116
348481739,2,0,0,66114
390473374,4,0,0,66085
338377469,4,0,0,66036
338377469,4,0,0,66017
348641293,4,1,1,66012
484591221,3,1,0,66034
361655983,4,1,0,65998
129267046,3,1,1,65972
22751843,4,1,0,65969
195306766,5,2,1,65883
511024981,2,0,0,65980
133825327,4,1,0,65915
280175767,3,0,0,65846
353722511,3,0,0,65836
551371754,2,0,0,65890
12154997,5,1,0,65817
470539957,3,0,0,65814
337403750,5,1,0,65688
385526936,3,1,1,65655
405737333,4,0,0,65553
35302164,2,0,0,65552
385603556,3,0,0,65543
347989970,2,0,0,65597
20517080,5,1,1,65494
349439807,3,0,0,65492
44087720,2,0,0,65554
335827743,5,1,1,65467
496383439,2,0,0,65422
399226579,4,1,0,65401
19731975,4,2,1,65505
11982725,3,0,0,65460
289631536,3,0,0,65451
38735998,4,0,0,65442
109170799,5,0,0,65239
108599348,4,0,0,65204
514504250,2,0,0,65191
35302164,2,0,0,65344
32343351,5,1,0,65242
355376364,4,2,1,65170
445580646,3,0,0,65130
260476252,4,1,0,65067
49723785,5,1,1,65041
335095348,4,1,0,65151
444685118,3,0,0,65149
55428494,4,2,1,65144
50467507,4,0,0,65141
295988001,2,0,0,65116
176025106,3,0,0,65073
419754482,3,1,1,65069
112891052,4,0,0,65063
59788931,4,0,0,65105
226778734,5,1,0,64850
302209573,4,2,1,64764
174879282,3,0,0,64871
167950401,4,0,0,64856
19984253,4,1,0,64853
438218794,4,0,0,64844
28134063,5,0,0,64798
29041126,5,1,0,64734
265016016,4,0,0,64594
327238528,3,1,0,64544
321470812,5,1,0,64721
21567539,4,0,0,64597
474693905,2,0,0,64573
22865960,4,0,0,64650
41281810,5,0,0,64637
396475142,3,0,0,64550
294637899,3,0,0,64511
381900746,3,0,0,64447
502725350,3,0,0,64438
11307146,5,0,0,64425
404981236,3,0,0,64347
323065083,4,0,0,64484
227837600,3,1,1,64237
457715109,3,0,0,64222
93211737,4,0,0,64184
24399052,5,0,0,64184
314363194,5,0,0,64113
36318873,4,1,1,64107
384855545,4,0,0,64162
216049859,4,1,0,64150
393480823,4,1,0,64101
435835126,3,1,0,64062
17506855,5,1,0,64235
432062071,2,0,0,64090
392008840,3,0,0,64082
243386755,3,1,0,64016
65856587,4,0,0,63945
13223967,5,1,1,63880
350076431,5,0,0,63846
473717165,3,0,0,63789
417245775,4,0,0,63992
88219540,4,0,0,63989
396164909,3,0,0,63800
182482339,4,0,0,63773
397737345,4,1,0,63679
219370387,3,0,0,63605
415528616,2,0,0,63660
388842993,4,0,0,63613
49397712,3,0,0,63679
168106806,4,0,0,63617
277297652,3,1,0,63593
492729708,2,0,0,63554
22959609,4,0,0,63550
31232598,4,0,0,63395
13941934,4,1,0,63333
506406206,2,0,0,63403
404210625,3,0,0,63166
327508428,4,1,0,63115
36701960,5,1,0,62826
410025820,4,0,0,62962
103682962,5,0,0,62874
388601968,4,0,0,62946
338344605,4,0,0,62832
45454860,3,0,0,62795
11604944,3,0,0,62745
434709355,3,0,0,62577
546460043,2,0,0,62526
388229062,4,2,1,62662
66648084,3,0,0,62613
352865400,4,2,1,62604
12904046,4,2,1,62540
9825289,5,0,0,62492
95504977,4,1,0,62476
434311694,3,1,0,62715
249153562,2,1,1,62558
85321427,4,1,1,62535
337318021,3,0,0,62377
11026751,4,0,0,62310
233581664,3,1,0,62354
88103524,5,0,0,62324
15999473,4,1,0,62316
473361297,3,1,0,62301
71632769,3,0,0,62237
424088844,3,0,0,62215
157501240,4,0,0,62384
424088844,3,0,0,62255
313031033,2,0,0,62249
2193786,3,0,0,62237
269516462,4,0,0,62157
253059936,3,1,0,62011
7853367,5,0,0,62117
28060444,5,1,0,62095
138634117,4,0,0,62058
263024050,4,1,0,62130
419701188,4,0,0,62127
22679136,5,0,0,62000
5094222,5,1,1,61780
323915423,5,2,1,61889
5061522,5,0,0,61874
526748604,2,0,0,61642
241865072,4,0,0,61604
407189979,3,0,0,61571
241865072,4,0,0,61498
272942757,4,1,0,61484
318599904,3,0,0,61469
232681978,3,0,0,61465
37737674,3,1,0,61192
487877306,3,0,0,61169
61856219,4,1,0,61134
322257315,2,0,0,61361
199514362,3,0,0,61318
38972112,3,0,0,61307
403457580,3,0,0,61297
290386749,3,0,0,61108
35269097,5,0,0,61273
370525970,4,1,0,61216
32188510,5,0,0,61205
429640831,3,0,0,61162
336439853,4,0,0,61105
5929201,5,1,1,61071
10459494,4,0,0,61008
265330187,5,0,0,60992
285598075,2,0,0,60941
95430341,3,0,0,60978
43430988,5,0,0,60923
359447760,2,0,0,60832
9452453,5,1,0,60827
72648548,4,0,0,60766
52084847,2,0,0,60666
43911119,4,0,0,60651
26107678,4,1,0,60736
272306173,3,0,0,60732
29189068,5,1,1,60723
415436795,2,0,0,60601
473510156,2,0,0,60589
22679136,5,0,0,60520
11849173,5,1,0,60481
474304166,3,0,0,60375
311382981,4,1,1,60248
387845087,5,0,0,60253
486299647,2,1,0,60242
91758234,4,0,0,60482
392307317,4,2,1,60427
549746366,2,0,0,60393
480741330,3,0,0,60338
145149763,4,0,0,60288
269783391,2,0,0,60281
200750325,3,0,0,60261
46387847,5,1,0,60124
23324868,5,2,1,60024
13682655,4,0,0,59976
44658234,4,1,0,60137
294826624,2,0,0,59994
296872223,4,0,0,59964
230066165,4,0,0,60143
336732280,5,1,0,60069
12443056,5,0,0,60031
12443056,5,0,0,60027
1398877,5,1,0,59927
243055149,3,0,0,59778
150456325,3,0,0,59749
6851058,6,2,1,59664
421584672,3,0,0,59910
395454806,2,0,0,59772
58223121,5,2,1,59817
35940361,5,0,0,59718
108897848,2,0,0,59683
405715828,2,0,0,59592
405715828,2,0,0,59577
37893725,4,2,1,59565
150311552,5,0,0,59550
11658211,5,0,0,59533
434523720,3,0,0,59486
348932208,3,0,0,59477
142759706,5,0,0,59434
40200919,4,2,1,59591
422673580,4,1,0,59579
434523720,3,0,0,59406
252659441,2,1,0,59404
49904874,3,0,0,59335
11658211,5,0,0,59486
32229855,6,2,1,59398
19690101,4,0,0,59383
26746955,4,0,0,59295
142759706,5,0,0,59293
383820276,4,0,0,59273
31989907,3,0,0,59064
321900128,3,1,1,59227
43103656,4,1,1,59183
328274093,3,0,0,59035
22123493,5,0,0,59022
30412105,4,0,0,59241
142759706,5,0,0,59166
11920029,5,0,0,59006
479609288,2,0,0,58993
28648340,5,2,1,58888
519706402,2,0,0,58727
520635554,2,0,0,58712
197672125,4,2,1,58854
343690768,4,2,1,58802
28839612,5,1,0,58643
317626021,4,0,0,58563
260125826,3,0,0,58497
8078746,5,0,0,58679
246253015,4,1,0,58488
25875994,4,0,0,58440
108260978,2,1,0,58435
255672268,4,0,0,58402
284451933,3,0,0,58375
13635499,4,2,1,58616
352859053,2,0,0,58605
279241115,4,0,0,58396
104118351,4,0,0,58386
8927792,5,2,1,58309
386260581,3,0,0,58328
16540542,3,0,0,58182
82519541,5,0,0,58125
322629590,3,0,0,58011
82192139,4,0,0,58078
256130737,3,1,1,57971
13935680,4,0,0,57934
88794862,4,0,0,57893
385124845,5,0,0,57877
190179479,4,0,0,57870
382945512,3,1,1,58025
436723802,2,1,0,57933
33067297,4,0,0,57903
39370244,5,2,1,57845
442238006,3,0,0,57752
148165114,3,0,0,57989
350007144,2,0,0,57808
393909578,4,0,0,57776
52670060,3,1,1,57697
346063268,3,0,0,57512
391845354,3,0,0,57663
486881943,2,1,0,57533
437140303,3,1,0,57691
11632178,4,0,0,57681
3075384,5,2,1,57423
2827808,4,0,0,57478
47172789,2,2,1,57384
390161354,4,1,0,57384
471737416,2,0,0,57367
6189741,6,2,1,57322
319227772,3,0,0,57253
60000676,4,0,0,57215
472616371,3,0,0,57326
72945696,3,2,1,57309
412828923,4,0,0,57205
594834141,2,0,0,57185
435195016,3,0,0,57310
425524757,2,0,0,57293
258336415,3,0,0,57185
99247349,4,0,0,57181
161988680,4,0,0,57169
87841679,5,2,1,57097
404666834,2,0,0,57117
40661251,4,0,0,57058
259355362,2,0,0,56924
435738828,3,0,0,57034
505201232,2,0,0,56961
386198889,4,0,0,56808
21408829,3,0,0,57004
33997995,3,0,0,56998
260175285,4,0,0,56912
10972360,5,2,1,56897
9082616,5,1,0,56777
97133212,4,2,1,56771
352030877,3,0,0,56774
15662671,5,0,0,56703
407768036,3,0,0,56566
16581980,4,0,0,56617
202702897,3,0,0,56588
112026288,3,1,0,56558
236459145,4,0,0,56486
86328079,3,1,0,56442
285015196,4,0,0,56661
95073136,4,1,0,56652
26425165,4,1,0,56626
39016216,4,0,0,56593
169520336,5,0,0,56521
232058086,5,0,0,56498
434616159,3,0,0,56376
526491893,2,0,0,56472
24976830,4,1,1,56442
34774129,3,0,0,56351
39839651,3,0,0,56339
28895035,4,0,0,56290
35405505,3,0,0,56260
474457920,3,1,0,56379
155434912,4,0,0,56363
8043059,5,2,1,56279
18600220,4,0,0,56226
14672389,5,0,0,56149
32956536,5,1,1,56070
449057958,3,0,0,56221
325980812,4,1,0,56211
297674206,3,0,0,56114
274644796,4,0,0,56095
367285094,3,0,0,56085
560374988,2,0,0,56115
431173895,3,0,0,56110
168202187,3,1,1,56066
17996770,4,0,0,56004
323039225,4,0,0,55986
35358140,5,1,1,55983
296118351,4,2,1,55961
396294547,3,0,0,55879
194666258,4,0,0,55801
13554970,4,0,0,55793
56695900,3,2,1,55912
163186126,4,0,0,55906
210187319,4,0,0,55835
293285325,2,0,0,55944
342902641,3,1,0,55700
194257383,4,0,0,55694
253531564,3,0,0,55631
77534896,4,0,0,55439
349776562,3,0,0,55404
93262028,5,0,0,55391
350867491,3,0,0,55390
5386084,4,0,0,55645
253531564,3,0,0,55611
27208257,5,2,1,55611
237709748,4,1,0,55602
27536210,3,0,0,55538
20427439,5,1,0,55511
10972360,5,2,1,55491
87041527,4,0,0,55456
37100590,3,0,0,55319
379420527,3,0,0,55386
12284138,5,2,1,55362
471802527,2,1,1,55311
124043804,4,0,0,55211
14669251,4,1,0,55201
471652182,3,0,0,55151
412904618,3,0,0,55098
315982393,5,0,0,55096
576046801,2,0,0,55293
497989445,2,0,0,55256
99997921,4,0,0,55185
39354148,5,2,1,55181
158574185,5,0,0,55146
482819005,2,0,0,55122
42615782,5,0,0,54983
315982393,5,0,0,55086
14138247,5,2,1,54961
155922136,5,0,0,54796
35904050,3,2,1,54882
19458823,4,0,0,54712
342601647,3,1,0,54666
101708407,5,1,0,54646
212628508,5,0,0,54808
355664154,3,0,0,54759
100672924,4,1,1,54721
453801632,3,0,0,54603
179800708,4,0,0,54591
416802569,3,0,0,54617
169533024,3,0,0,54602
108945869,4,0,0,54543
68261879,5,0,0,54498
76576083,5,0,0,54405
398354037,4,0,0,54403
491643171,2,0,0,54615
7965896,5,1,0,54603
10120641,5,2,1,54543
66069325,4,0,0,54413
25704871,4,1,0,54409
28123462,5,2,1,54380
25704871,4,1,0,54371
23505397,4,0,0,54317
265305104,4,1,0,54504
36214422,4,0,0,54489
440564478,3,0,0,54448
335774059,4,2,1,54397
78059063,4,0,0,54325
476140049,3,0,0,54326
448300632,2,0,0,54136
354405951,3,1,1,54241
288276502,3,0,0,54028
31423976,4,0,0,53967
383508614,4,0,0,53936
36606676,3,1,0,53910
107745719,4,1,0,54158
434027917,4,1,0,54141
407668180,2,0,0,53925
273239207,3,0,0,53921
351659142,3,0,0,53771
163761380,4,0,0,53750
383437821,3,0,0,53853
10939788,4,0,0,53807
67098441,5,0,0,53757
2758374,4,0,0,53728
111195681,4,0,0,53680
351659142,3,0,0,53780
317084412,4,1,1,53759
317796475,4,0,0,53688
386865009,3,0,0,53520
387201665,4,1,1,53627
401019741,4,1,0,53598
278410691,4,2,1,53547
397522300,4,0,0,53472
23265352,2,0,0,53466
7018098,4,2,1,53443
477898415,3,0,0,53403
35128333,5,1,0,53347
25798775,5,2,1,53229
480345287,2,0,0,53433
327066934,3,0,0,53367
434364145,4,1,0,53351
385282991,4,0,0,53321
8599969,4,1,0,53157
8408358,5,2,1,53284
213303167,4,2,1,53215
258871680,4,0,0,53206
436077133,3,0,0,53170
454257917,3,1,0,53081
93600330,4,0,0,53149
455952750,3,1,0,53057
23749701,5,0,0,53056
293746387,4,1,0,53035
503231803,3,0,0,53016
150572172,2,0,0,52853
130709907,5,1,0,52845
526239433,2,0,0,52843
40855116,4,0,0,52696
40672417,3,0,0,52617
348983107,2,0,0,52602
367192558,4,1,0,52557
4215066,5,1,0,52770
406390131,2,0,0,52625
32130032,5,0,0,52731
170892331,5,0,0,52724
46451725,3,0,0,52564
28971893,3,1,1,52492
114902164,3,1,1,52417
392796272,3,0,0,52472
43982317,4,0,0,52298
381692380,3,0,0,52391
594409819,2,0,0,52337
229471485,2,0,0,52336
480945137,3,0,0,52176
91818755,3,0,0,52169
10080035,5,1,0,52105
443846619,3,0,0,52247
60120462,5,2,1,52086
33951670,5,2,1,52115
429694037,3,0,0,52046
476821543,2,0,0,52041
524784432,2,0,0,51980
23915687,3,0,0,51860
358547036,4,1,0,51834
14193037,5,0,0,51861
341847291,4,1,1,51985
36894668,4,0,0,51972
317456375,3,1,1,51969
22846871,5,2,1,51820
455072170,2,0,0,51778
126094876,3,0,0,51775
13542111,5,2,1,51763
73489422,5,0,0,51706
365739395,3,1,0,51752
17390433,5,1,0,51609
314883800,4,0,0,51486
186730489,4,0,0,51465
382351423,3,1,0,51450
98865174,3,0,0,51428
453425495,4,1,0,51375
339792328,3,1,1,51593
58851245,5,1,0,51566
457791097,3,0,0,51557
375537532,2,0,0,51486
5336806,6,1,0,51470
280722911,4,0,0,51406
103433670,4,0,0,51314
388453509,3,0,0,51239
434263991,3,0,0,51529
281739828,3,0,0,51508
431138268,4,0,0,51474
354587890,3,0,0,51416
44654742,5,2,1,51395
12359452,4,1,1,51391
27297922,5,1,1,51252
474817508,2,1,1,51227
49681469,4,1,1,51161
31261900,5,1,1,51102
479867646,2,0,0,51001
177346984,4,1,1,50999
456236755,4,0,0,50946
454264439,3,1,0,50902
319638977,3,0,0,50821
434728512,2,0,0,51179
427066224,3,0,0,51079
18288707,4,2,1,51066
111173953,5,2,1,51030
283441341,2,0,0,50974
283441341,2,0,0,50945
427044649,2,0,0,50733
475065030,3,0,0,50652
358812494,3,0,0,50594
263847183,3,0,0,50572
11544466,5,1,0,50561
305843595,3,1,0,50667
41523886,5,0,0,50582
35467630,3,0,0,50508
207524147,4,0,0,50466
384340985,4,0,0,50348
488631646,2,0,0,50749
185853720,3,1,0,50688
2057731,5,1,0,50669
37820045,5,2,1,50646
2432310,5,2,1,50500
452525145,4,2,1,50471
262926555,3,0,0,50397
242597412,4,0,0,50372
35656728,5,1,0,50331
381590469,4,0,0,50472
135831032,4,1,0,50236
283291866,2,0,0,50221
377558067,4,0,0,50218
22403225,4,1,1,50187
13782694,5,1,0,50158
279310914,4,2,1,49943
88162690,5,0,0,49938
244768070,4,0,0,50156
192223139,4,2,1,49989
88162690,5,0,0,49903
213582222,4,0,0,50047
30122848,4,0,0,50045
243907994,3,0,0,50018
243907994,3,0,0,50001
202118358,5,1,0,49923
453131654,3,0,0,49896
387783711,3,0,0,49846
38654993,4,0,0,49702
423355866,3,0,0,49902
432080287,3,0,0,49760
8825606,5,2,1,49743
443273372,3,1,0,49740
17765847,4,0,0,49736
494983187,2,1,0,49685
12669560,5,2,1,49482
328946617,3,0,0,49830
18522743,2,0,0,49629
51169205,5,1,0,49602
90310289,5,0,0,49471
390097234,3,0,0,49559
378134041,3,0,0,49263
413090545,2,0,0,49238
524559615,2,0,0,49214
9148645,3,1,1,49416
400913330,3,0,0,49403
365081832,4,0,0,49396
25290128,5,2,1,49280
393956319,3,0,0,49227
7166753,5,2,1,48973
436360926,3,0,0,49372
108136065,4,1,0,49352
39384679,5,1,0,49351
19861528,5,0,0,49349
403781664,3,0,0,49286
261514003,4,0,0,49285
400587688,4,0,0,49159
383913895,2,0,0,49149
496548340,2,0,0,49136
382999297,4,0,0,49051
432085572,3,1,0,48954
51893031,3,2,1,48981
51128662,5,1,0,48931
33404423,5,1,1,48894
432085572,3,1,0,48935
455873424,2,0,0,48882
524812961,3,0,0,48869
65968066,5,0,0,48806
82092257,4,0,0,48798
280436711,3,0,0,48745
251964687,4,0,0,48639
13390623,4,0,0,48476
436497038,2,0,0,48458
246308490,3,1,1,48420
389252667,3,0,0,48405
356112732,4,1,1,48394
36746150,5,1,1,48626
348487273,4,0,0,48361
195611273,4,1,1,48351
99050876,4,1,0,48162
385495571,3,0,0,48194
3049094,5,0,0,48165
171448202,4,1,1,48068
150489997,3,1,0,48060
187961774,5,2,1,47950
21740575,5,0,0,47831
480686304,3,1,1,48329
519027864,2,0,0,48320
294479671,3,2,1,48265
395030821,3,0,0,48182
35209742,4,1,0,47906
7876518,5,2,1,47806
5968876,5,1,0,47730
227482770,4,0,0,47813
359062465,4,0,0,47738
108832228,3,2,1,47615
43591821,5,2,1,47543
171448202,4,1,1,47631
446752210,3,0,0,47546
399397397,2,0,0,47226
307219928,3,0,0,47507
27127603,3,1,0,47504
344599713,4,0,0,47491
78020464,5,2,1,47239
171448202,4,1,1,47204
286251905,3,1,0,47137
280750366,5,2,1,47088
171448202,4,1,1,47022
23153126,4,1,1,47068
46800692,4,0,0,46800
44096982,2,0,0,46796
396338316,3,0,0,46714
89791894,4,1,0,46595
60641098,3,2,1,46571
348984955,4,1,0,46854
51889077,3,1,1,46679
286471191,4,0,0,46467
79030616,3,0,0,46406
93575573,5,2,1,46402
65377378,5,2,1,46263
219527626,2,0,0,46561
10872076,6,2,1,46308
344262387,4,0,0,46222
2621341,5,1,0,46160
436967321,3,1,1,46095
30283629,5,2,1,46038
203038114,4,0,0,46036
433671370,2,0,0,45886
116322300,2,0,0,45747
476394648,3,1,0,45731
305321829,3,0,0,45666
379325219,4,0,0,45773
151323785,5,0,0,45617
485178430,2,0,0,45547
259903914,5,1,1,45294
381480526,3,0,0,45249
243509342,3,0,0,45088
19433070,5,1,0,45442
43914575,3,0,0,45125
393354033,4,0,0,45058
51136632,5,1,0,44874
570300545,2,0,0,45179
297350501,4,0,0,45052
130089927,4,1,0,44928
188673944,3,0,0,45040
380375092,4,1,0,45013
449352374,2,0,0,44542
92401609,5,0,0,44431
316708498,3,0,0,44354
34531342,4,0,0,44296
20734639,5,0,0,44284
46958604,5,0,0,44235
519757210,2,0,0,44422
339620463,3,1,0,43637
188704492,4,0,0,43932
401729551,4,0,0,43888
470182596,3,0,0,43403
374000740,4,0,0,43783
283846297,4,0,0,43354
401148929,4,1,0,43042
449352374,2,0,0,43430
38565747,5,0,0,42952
10075689,3,0,0,42950
280938864,3,2,1,42900
388428535,4,0,0,42457
236783515,4,1,1,42240
330452196,3,0,0,42052
49077808,5,2,1,41559
399244440,4,1,0,41356
106773594,4,1,1,41243
369308589,3,0,0,41107
273402803,4,0,0,40784
391485344,4,2,1,40980
167249195,4,1,1,39579
343638956,3,0,0,39343
7610176,5,2,1,39751
326128376,4,1,1,38865
104279642,4,0,0,38505
9489447,6,1,0,38420
8275746,5,1,0,37532
7846028,5,2,1,36945
289354523,5,1,0,37569
25176322,3,2,1,36425
97554007,2,1,0,36193
7846028,5,2,1,36956
69022675,5,2,1,35951
10018050,5,2,1,35409
6959802,5,2,1,35367
484919515,3,0,0,35193
236351295,3,0,0,35191
452156133,4,0,0,34572
106594264,4,0,0,33645
434064690,3,2,1,33547
5711997,5,1,0,34056
17253454,5,2,1,33968
53620870,4,1,0,33873
43241247,4,0,0,33709
9963840,5,2,1,33685
507129918,3,1,1,33572
84861571,4,2,1,33251
414619246,4,0,0,33766
414619246,4,0,0,33731
96050984,3,0,0,33255
85079623,5,1,1,32874
416201,5,2,1,32436
302140750,3,0,0,32338
169500006,5,0,0,33076
259927096,5,0,0,32890
289977448,5,0,0,32214
102732765,2,0,0,32726
161812744,4,2,1,32519
326152905,4,0,0,32334
511865,5,0,0,32311
382201948,2,0,0,32241
31912871,4,0,0,32191
15895814,5,0,0,31966
14474537,5,1,1,32289
457706699,2,0,0,32138
288664710,4,2,1,31436
435148893,3,0,0,31412
434560486,3,0,0,31723
3392678,5,2,1,31662
346072014,4,0,0,31603
37381550,4,0,0,31460
220247211,4,1,0,31512
264435043,3,1,0,31510
76867624,4,0,0,31043
4348253,5,1,1,30921
382386508,4,0,0,31151
38145474,5,2,1,30464
385851896,4,1,1,30344
398762296,3,0,0,30674
30584302,4,0,0,30493
30584302,4,0,0,30485
21731569,4,0,0,30175
13309054,5,1,0,30074
36981189,5,0,0,30475
20499293,5,2,1,30441
161315486,4,0,0,30437
23798469,5,0,0,30149
13814436,4,0,0,30123
130317543,5,1,0,30039
472469445,3,0,0,30014
11657772,5,1,0,29965
250144574,5,0,0,30126
49590579,4,0,0,30046
18780294,5,1,1,29850
244117444,3,1,1,29801
44311345,3,0,0,29763
437763710,3,0,0,29928
352793609,4,0,0,29851
52797709,5,0,0,29754
271596702,4,0,0,29507
543351018,2,0,0,29489
257568001,4,0,0,29441
410186681,3,2,1,29439
12586262,4,0,0,29403
173874744,4,1,1,29388
256009073,5,0,0,29360
16989965,4,1,0,29184
29633207,2,0,0,29321
34973317,4,2,1,29138
407534700,4,0,0,29102
4519477,5,2,1,29251
291667157,4,1,1,29175
11909658,4,1,0,29043
13387038,5,2,1,28939
302430152,4,1,0,28695
15146327,4,1,0,28686
402831135,3,0,0,28566
354625280,4,0,0,28917
5071633,5,1,0,28811
108525577,3,0,0,28791
336688458,3,0,0,28775
548981930,2,0,0,28764
14025360,5,0,0,28717
36443157,3,0,0,28694
13389464,5,1,1,28607
90562625,5,2,1,28398
222812202,4,1,0,28573
245684283,4,0,0,28515
382926051,3,0,0,28474
394116742,4,1,1,28457
11606848,4,0,0,28403
